INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
Жена да учится в безмолвии, со всякою <mark>покорностью</mark>;	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc3bceb83b32e57557	680597d1-8419-4645-b2c9-c521dc3ffe07	0001b30816--616088cc3bceb83b32e57557	d3f8bcf5e9d6b4b44035c5c666ce6b4f	APPROVED
и из дверей скинии собрания не выходите, чтобы не умереть вам, ибо на вас <mark>елей</mark> помазания Господня. И сделали по слову Моисея.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc3bceb83b32e57557	cbda2429-2015-45b6-86e3-355989d6f938	0001b30816--616088cc3bceb83b32e57557	d3f8bcf5e9d6b4b44035c5c666ce6b4f	APPROVED
И вышли видеть происшедшее; и, придя к Иисусу, нашли человека, из которого вышли бесы, сидящего у ног Иисуса, одетого и в здравом <mark>уме</mark>; и ужаснулись.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc3bceb83b32e57557	75411f07-5539-41b8-ad4a-539ba564b162	0001b30816--616088cc3bceb83b32e57557	d3f8bcf5e9d6b4b44035c5c666ce6b4f	APPROVED
Сладок <mark>свет</mark>, и приятно для глаз видеть солнце.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc3bceb83b32e57557	c7de66e5-4866-41da-87a3-b8e372cb6e8a	0001b30816--616088cc3bceb83b32e57557	d3f8bcf5e9d6b4b44035c5c666ce6b4f	APPROVED
(70:3) Будь мне твердым <mark>прибежищем</mark>, куда я всегда мог бы укрываться; Ты заповедал спасти меня, ибо твердыня моя и крепость моя – Ты.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc3bceb83b32e57557	dc7f5bb3-b9ee-4ce8-9a1d-deaf7a3b18ef	0001b30816--616088cc3bceb83b32e57557	d3f8bcf5e9d6b4b44035c5c666ce6b4f	APPROVED
									
В то время даже на конских уборах будет начертано: „Святыня Господу', и котлы в доме Господнем будут, как жертвенные чаши перед <mark>алтарем</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	63107296-7258-443a-bfef-9166174f1462	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
плотникам и каменщикам, и делателям стен, и на <mark>покупку</mark> дерев и тесаных камней для исправления дома;	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	e7826994-48a9-40ee-ae5c-533879f414f5	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
Затем видел я, вот еще зверь, как барс; на <mark>спине</mark> у него четыре птичьих крыла, и четыре головы были у зверя сего, и власть дана была ему.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	a2a30e08-15be-4b08-a654-bf197a0525da	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
И пришел к нему Урия, и расспросил его Давид о <mark>положении</mark> Иоава и о положении народа, и о ходе войны.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	96764dc4-d2cd-4694-a29f-3471919fdef7	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
И пропали ослицы у <mark>Киса</mark>, отца Саулова, и сказал Кис Саулу, сыну своему: возьми с собою одного из слуг и встань, пойди, поищи ослиц.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	c3b61ac2-a546-4604-a111-7a7035d069c4	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
Жена да учится в безмолвии, со всякою <mark>покорностью</mark>;	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	680597d1-8419-4645-b2c9-c521dc3ffe07	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
и из дверей скинии собрания не выходите, чтобы не умереть вам, ибо на вас <mark>елей</mark> помазания Господня. И сделали по слову Моисея.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	cbda2429-2015-45b6-86e3-355989d6f938	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
И вышли видеть происшедшее; и, придя к Иисусу, нашли человека, из которого вышли бесы, сидящего у ног Иисуса, одетого и в здравом <mark>уме</mark>; и ужаснулись.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	75411f07-5539-41b8-ad4a-539ba564b162	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
Сладок <mark>свет</mark>, и приятно для глаз видеть солнце.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	c7de66e5-4866-41da-87a3-b8e372cb6e8a	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
(70:3) Будь мне твердым <mark>прибежищем</mark>, куда я всегда мог бы укрываться; Ты заповедал спасти меня, ибо твердыня моя и крепость моя – Ты.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088cc6ddf67327893b990	dc7f5bb3-b9ee-4ce8-9a1d-deaf7a3b18ef	0001b30816--616088cc6ddf67327893b990	9abcade21dcfee1ed744b543f6078db4	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
Ибо Господь – судия наш, Господь – <mark>законодатель</mark> наш, Господь – царь наш; Он спасет нас.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	1f30e371-ac35-4820-84e1-af7e514e6521	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
по пришествии же веры, мы уже не под <mark>руководством</mark> детоводителя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	bcc368b8-b05a-4791-bfc5-d89d7a48cb90	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
Ибо Господь сказал Моисею: скажи сынам Израилевым: вы народ жестоковыйный; если Я пойду среди вас, то в одну <mark>минуту</mark> истреблю вас; итак снимите с себя украшения свои; Я посмотрю, что Мне делать с вами.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	ca9cb4a8-0b70-494a-9ea6-53599c77bdee	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
и низверг чужеземных богов и идола из дома Господня, и все <mark>капища</mark>, которые соорудил на горе дома Господня и в Иерусалиме, и выбросил их за город.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	ca9ad41c-c62f-43dd-9042-077602a35607	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
На <mark>подоле</mark> у него была нечистота, но он не помышлял о будущности своей, и поэтому необыкновенно унизился, и нет у него утешителя. „Воззри, Господи, на бедствие мое, ибо враг возвеличился!'	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	8dc07060-d6dc-41f8-b9c3-2f671a9fa40f	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
А когда Он приблизился к <mark>спуску</mark> с горы Елеонской, все множество учеников начало в радости велегласно славить Бога за все чудеса, какие видели они,	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	c55241b2-bc73-4d86-9884-8a795d459305	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
и возвратил все имущество и Лота, с родника своего, и <mark>имущество</mark> его возвратил, также и женщин и народ.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	bf869dd3-f0ad-4a17-a977-bd13f87a1444	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
а все, утверждающиеся на делах закона, находятся под клятвою. Ибо написано: проклят всяк, кто не исполняет постоянно всего, что написано в книге <mark>закона</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	8cd60f93-2c20-4071-9ab5-aff9d470c641	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
И обрати лице твое и обнаженную правую руку твою на <mark>осаду</mark> Иерусалима, и пророчествуй против него.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088ccc554b733d3dabf3b	95eef039-9c9a-477b-8885-f758d8b02488	0001b30816--616088ccc554b733d3dabf3b	0bef88721c5283a83d9db73216259dc0	APPROVED
									
В то время даже на конских уборах будет начертано: „Святыня Господу', и котлы в доме Господнем будут, как жертвенные чаши перед <mark>алтарем</mark>.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	63107296-7258-443a-bfef-9166174f1462	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
плотникам и каменщикам, и делателям стен, и на <mark>покупку</mark> дерев и тесаных камней для исправления дома;	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	e7826994-48a9-40ee-ae5c-533879f414f5	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
Затем видел я, вот еще зверь, как барс; на <mark>спине</mark> у него четыре птичьих крыла, и четыре головы были у зверя сего, и власть дана была ему.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	a2a30e08-15be-4b08-a654-bf197a0525da	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
И пришел к нему Урия, и расспросил его Давид о <mark>положении</mark> Иоава и о положении народа, и о ходе войны.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	96764dc4-d2cd-4694-a29f-3471919fdef7	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
И пропали ослицы у <mark>Киса</mark>, отца Саулова, и сказал Кис Саулу, сыну своему: возьми с собою одного из слуг и встань, пойди, поищи ослиц.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	c3b61ac2-a546-4604-a111-7a7035d069c4	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
Жена да учится в безмолвии, со всякою <mark>покорностью</mark>;	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	680597d1-8419-4645-b2c9-c521dc3ffe07	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
и из дверей скинии собрания не выходите, чтобы не умереть вам, ибо на вас <mark>елей</mark> помазания Господня. И сделали по слову Моисея.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	cbda2429-2015-45b6-86e3-355989d6f938	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
И вышли видеть происшедшее; и, придя к Иисусу, нашли человека, из которого вышли бесы, сидящего у ног Иисуса, одетого и в здравом <mark>уме</mark>; и ужаснулись.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	75411f07-5539-41b8-ad4a-539ba564b162	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
Сладок <mark>свет</mark>, и приятно для глаз видеть солнце.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	c7de66e5-4866-41da-87a3-b8e372cb6e8a	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
(70:3) Будь мне твердым <mark>прибежищем</mark>, куда я всегда мог бы укрываться; Ты заповедал спасти меня, ибо твердыня моя и крепость моя – Ты.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0158c4d231198b7dc	dc7f5bb3-b9ee-4ce8-9a1d-deaf7a3b18ef	0001b30816--616088d0158c4d231198b7dc	67cd96d5d9566b5ccd0daf0d4ae58298	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
Ибо Господь – судия наш, Господь – <mark>законодатель</mark> наш, Господь – царь наш; Он спасет нас.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	1f30e371-ac35-4820-84e1-af7e514e6521	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
по пришествии же веры, мы уже не под <mark>руководством</mark> детоводителя.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	bcc368b8-b05a-4791-bfc5-d89d7a48cb90	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
Ибо Господь сказал Моисею: скажи сынам Израилевым: вы народ жестоковыйный; если Я пойду среди вас, то в одну <mark>минуту</mark> истреблю вас; итак снимите с себя украшения свои; Я посмотрю, что Мне делать с вами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	ca9cb4a8-0b70-494a-9ea6-53599c77bdee	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
и низверг чужеземных богов и идола из дома Господня, и все <mark>капища</mark>, которые соорудил на горе дома Господня и в Иерусалиме, и выбросил их за город.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	ca9ad41c-c62f-43dd-9042-077602a35607	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
На <mark>подоле</mark> у него была нечистота, но он не помышлял о будущности своей, и поэтому необыкновенно унизился, и нет у него утешителя. „Воззри, Господи, на бедствие мое, ибо враг возвеличился!'	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	8dc07060-d6dc-41f8-b9c3-2f671a9fa40f	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
А когда Он приблизился к <mark>спуску</mark> с горы Елеонской, все множество учеников начало в радости велегласно славить Бога за все чудеса, какие видели они,	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	c55241b2-bc73-4d86-9884-8a795d459305	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
и возвратил все имущество и Лота, с родника своего, и <mark>имущество</mark> его возвратил, также и женщин и народ.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	bf869dd3-f0ad-4a17-a977-bd13f87a1444	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
а все, утверждающиеся на делах закона, находятся под клятвою. Ибо написано: проклят всяк, кто не исполняет постоянно всего, что написано в книге <mark>закона</mark>.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	8cd60f93-2c20-4071-9ab5-aff9d470c641	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
И обрати лице твое и обнаженную правую руку твою на <mark>осаду</mark> Иерусалима, и пророчествуй против него.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d0ba883514bba32afb	95eef039-9c9a-477b-8885-f758d8b02488	0001b30816--616088d0ba883514bba32afb	c2548cf447c545a884bb3b5e37d2d799	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
Ибо Господь – судия наш, Господь – <mark>законодатель</mark> наш, Господь – царь наш; Он спасет нас.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	1f30e371-ac35-4820-84e1-af7e514e6521	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
по пришествии же веры, мы уже не под <mark>руководством</mark> детоводителя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	bcc368b8-b05a-4791-bfc5-d89d7a48cb90	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
Ибо Господь сказал Моисею: скажи сынам Израилевым: вы народ жестоковыйный; если Я пойду среди вас, то в одну <mark>минуту</mark> истреблю вас; итак снимите с себя украшения свои; Я посмотрю, что Мне делать с вами.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	ca9cb4a8-0b70-494a-9ea6-53599c77bdee	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
и низверг чужеземных богов и идола из дома Господня, и все <mark>капища</mark>, которые соорудил на горе дома Господня и в Иерусалиме, и выбросил их за город.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	ca9ad41c-c62f-43dd-9042-077602a35607	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
На <mark>подоле</mark> у него была нечистота, но он не помышлял о будущности своей, и поэтому необыкновенно унизился, и нет у него утешителя. „Воззри, Господи, на бедствие мое, ибо враг возвеличился!'	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	8dc07060-d6dc-41f8-b9c3-2f671a9fa40f	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
А когда Он приблизился к <mark>спуску</mark> с горы Елеонской, все множество учеников начало в радости велегласно славить Бога за все чудеса, какие видели они,	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	c55241b2-bc73-4d86-9884-8a795d459305	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
и возвратил все имущество и Лота, с родника своего, и <mark>имущество</mark> его возвратил, также и женщин и народ.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	bf869dd3-f0ad-4a17-a977-bd13f87a1444	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
а все, утверждающиеся на делах закона, находятся под клятвою. Ибо написано: проклят всяк, кто не исполняет постоянно всего, что написано в книге <mark>закона</mark>.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	8cd60f93-2c20-4071-9ab5-aff9d470c641	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
И обрати лице твое и обнаженную правую руку твою на <mark>осаду</mark> Иерусалима, и пророчествуй против него.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d1f282260fa68352a0	95eef039-9c9a-477b-8885-f758d8b02488	0001b30816--616088d1f282260fa68352a0	c0cd41878fc48c905cfd0a9906c97f33	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
Ибо Господь – судия наш, Господь – <mark>законодатель</mark> наш, Господь – царь наш; Он спасет нас.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	1f30e371-ac35-4820-84e1-af7e514e6521	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
по пришествии же веры, мы уже не под <mark>руководством</mark> детоводителя.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	bcc368b8-b05a-4791-bfc5-d89d7a48cb90	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
Ибо Господь сказал Моисею: скажи сынам Израилевым: вы народ жестоковыйный; если Я пойду среди вас, то в одну <mark>минуту</mark> истреблю вас; итак снимите с себя украшения свои; Я посмотрю, что Мне делать с вами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	ca9cb4a8-0b70-494a-9ea6-53599c77bdee	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
и низверг чужеземных богов и идола из дома Господня, и все <mark>капища</mark>, которые соорудил на горе дома Господня и в Иерусалиме, и выбросил их за город.	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	ca9ad41c-c62f-43dd-9042-077602a35607	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
На <mark>подоле</mark> у него была нечистота, но он не помышлял о будущности своей, и поэтому необыкновенно унизился, и нет у него утешителя. „Воззри, Господи, на бедствие мое, ибо враг возвеличился!'	4				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	8dc07060-d6dc-41f8-b9c3-2f671a9fa40f	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
А когда Он приблизился к <mark>спуску</mark> с горы Елеонской, все множество учеников начало в радости велегласно славить Бога за все чудеса, какие видели они,	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	c55241b2-bc73-4d86-9884-8a795d459305	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
и возвратил все имущество и Лота, с родника своего, и <mark>имущество</mark> его возвратил, также и женщин и народ.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	bf869dd3-f0ad-4a17-a977-bd13f87a1444	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
а все, утверждающиеся на делах закона, находятся под клятвою. Ибо написано: проклят всяк, кто не исполняет постоянно всего, что написано в книге <mark>закона</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	8cd60f93-2c20-4071-9ab5-aff9d470c641	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
И обрати лице твое и обнаженную правую руку твою на <mark>осаду</mark> Иерусалима, и пророчествуй против него.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d362c6297c7ab01e0c	95eef039-9c9a-477b-8885-f758d8b02488	0001b30816--616088d362c6297c7ab01e0c	77c8a024f2e4a2a2c6af5244d6b32d98	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
Ибо Господь – судия наш, Господь – <mark>законодатель</mark> наш, Господь – царь наш; Он спасет нас.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	1f30e371-ac35-4820-84e1-af7e514e6521	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
по пришествии же веры, мы уже не под <mark>руководством</mark> детоводителя.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	bcc368b8-b05a-4791-bfc5-d89d7a48cb90	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
Ибо Господь сказал Моисею: скажи сынам Израилевым: вы народ жестоковыйный; если Я пойду среди вас, то в одну <mark>минуту</mark> истреблю вас; итак снимите с себя украшения свои; Я посмотрю, что Мне делать с вами.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	ca9cb4a8-0b70-494a-9ea6-53599c77bdee	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
и низверг чужеземных богов и идола из дома Господня, и все <mark>капища</mark>, которые соорудил на горе дома Господня и в Иерусалиме, и выбросил их за город.	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	ca9ad41c-c62f-43dd-9042-077602a35607	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
На <mark>подоле</mark> у него была нечистота, но он не помышлял о будущности своей, и поэтому необыкновенно унизился, и нет у него утешителя. „Воззри, Господи, на бедствие мое, ибо враг возвеличился!'	3				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	8dc07060-d6dc-41f8-b9c3-2f671a9fa40f	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
А когда Он приблизился к <mark>спуску</mark> с горы Елеонской, все множество учеников начало в радости велегласно славить Бога за все чудеса, какие видели они,	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	c55241b2-bc73-4d86-9884-8a795d459305	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
и возвратил все имущество и Лота, с родника своего, и <mark>имущество</mark> его возвратил, также и женщин и народ.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	bf869dd3-f0ad-4a17-a977-bd13f87a1444	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
а все, утверждающиеся на делах закона, находятся под клятвою. Ибо написано: проклят всяк, кто не исполняет постоянно всего, что написано в книге <mark>закона</mark>.	1				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	8cd60f93-2c20-4071-9ab5-aff9d470c641	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
И обрати лице твое и обнаженную правую руку твою на <mark>осаду</mark> Иерусалима, и пророчествуй против него.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d43181206293c2a5ef	95eef039-9c9a-477b-8885-f758d8b02488	0001b30816--616088d43181206293c2a5ef	30a637202a9381b76b7aa7d325d0c5fb	APPROVED
									
премудрость и знание дается тебе, а богатство и <mark>имение</mark> и славу Я дам тебе такие, подобных которым не бывало у царей прежде тебя и не будет после тебя.	2				https://toloka.yandex.ru/task/28510230/0001b30816--616088d469c6db2735445cef	32698739-d9c5-4a34-b99e-29cc4db13314	0001b30816--616088d469c6db2735445cef	3b935c7e14f9c87cf285868b636a7413	APPROVED
