INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
<mark>Поля</mark> при реке, по берегам реки, и все, посеянное при реке, засохнет, развеется и исчезнет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fc16d6db0c1097c5ad	b5ac831d-5627-4b02-a594-0adc6093ef75	00019a3cbe--611eb0fc16d6db0c1097c5ad	750153917d1223806e3ecec149763b92	APPROVED	+	
девица была прекрасна видом, <mark>дева</mark>, которой не познал муж. Она сошла к источнику, наполнила кувшин свой и пошла вверх.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fc16d6db0c1097c5ad	bbcf1823-1cde-4b05-8740-2d986daccfc3	00019a3cbe--611eb0fc16d6db0c1097c5ad	750153917d1223806e3ecec149763b92	APPROVED	+	
Итак я желаю, чтобы молодые вдовы вступали в брак, рождали детей, управляли домом и не подавали противнику никакого <mark>повода</mark> к злоречию;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fc16d6db0c1097c5ad	1f95e988-04ab-4a77-a9fe-6eca6c92a638	00019a3cbe--611eb0fc16d6db0c1097c5ad	750153917d1223806e3ecec149763b92	APPROVED	+	
Так говорит Господь: где разводное <mark>письмо</mark> вашей матери, с которым Я отпустил ее? или которому из Моих заимодавцев Я продал вас? Вот, вы проданы за грехи ваши, и за преступления ваши отпущена мать ваша.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fc16d6db0c1097c5ad	8ccb03a0-e948-4853-9519-237f179e206b	00019a3cbe--611eb0fc16d6db0c1097c5ad	750153917d1223806e3ecec149763b92	APPROVED	+	
И Бог, Которого имя там обитает, да низложит всякого царя и народ, который простер бы <mark>руку</mark> свою, чтобы изменить сие ко вреду этого дома Божия в Иерусалиме. Я, Дарий, дал это повеление; да будет оно в точности исполняемо'.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fc16d6db0c1097c5ad	5bcf34f2-8da4-47fe-a4f9-016f060ae227	00019a3cbe--611eb0fc16d6db0c1097c5ad	750153917d1223806e3ecec149763b92	APPROVED	+	
											
Ибо так говорит Господь Саваоф: для славы Он послал Меня к народам, грабившим вас, ибо касающийся вас касается зеницы <mark>ока</mark> Его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	a940dc05-b25a-4c54-8436-eb085b2c5c01	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
Так говорит Господь Саваоф: не слушайте слов пророков, пророчествующих вам: они обманывают вас, рассказывают <mark>мечты</mark> сердца своего, а не от уст Господних.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	11a2e6b5-6167-4e55-8e00-d61dd4344f96	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
(67:10) Обильный дождь проливал Ты, Боже, на наследие Твое, и когда оно изнемогало от <mark>труда</mark>, Ты подкреплял его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	4fbd2bdb-c26f-424a-a38e-b0e0e707d377	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
Если же неверующий хочет развестись, пусть разводится; брат или сестра в таких <mark>случаях</mark> не связаны; к миру призвал нас Господь.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	9d1c1ce7-8fe4-4603-9f7e-6042d90ee58b	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
остерегаясь, чтобы нам не подвергнуться от кого <mark>нареканию</mark> при таком обилии приношений, вверяемых нашему служению;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	0a8705b8-9785-4f80-bd09-0a54208b0fe0	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
<mark>Поля</mark> при реке, по берегам реки, и все, посеянное при реке, засохнет, развеется и исчезнет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	b5ac831d-5627-4b02-a594-0adc6093ef75	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
девица была прекрасна видом, <mark>дева</mark>, которой не познал муж. Она сошла к источнику, наполнила кувшин свой и пошла вверх.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	bbcf1823-1cde-4b05-8740-2d986daccfc3	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
Итак я желаю, чтобы молодые вдовы вступали в брак, рождали детей, управляли домом и не подавали противнику никакого <mark>повода</mark> к злоречию;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	1f95e988-04ab-4a77-a9fe-6eca6c92a638	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
Так говорит Господь: где разводное <mark>письмо</mark> вашей матери, с которым Я отпустил ее? или которому из Моих заимодавцев Я продал вас? Вот, вы проданы за грехи ваши, и за преступления ваши отпущена мать ваша.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	8ccb03a0-e948-4853-9519-237f179e206b	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
И Бог, Которого имя там обитает, да низложит всякого царя и народ, который простер бы <mark>руку</mark> свою, чтобы изменить сие ко вреду этого дома Божия в Иерусалиме. Я, Дарий, дал это повеление; да будет оно в точности исполняемо'.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe281c214c1e7c9049	5bcf34f2-8da4-47fe-a4f9-016f060ae227	00019a3cbe--611eb0fe281c214c1e7c9049	7ed9572b45486b32ba3842ba7b26c236	APPROVED	+	
											
Ибо так говорит Господь Саваоф: для славы Он послал Меня к народам, грабившим вас, ибо касающийся вас касается зеницы <mark>ока</mark> Его.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	a940dc05-b25a-4c54-8436-eb085b2c5c01	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
Так говорит Господь Саваоф: не слушайте слов пророков, пророчествующих вам: они обманывают вас, рассказывают <mark>мечты</mark> сердца своего, а не от уст Господних.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	11a2e6b5-6167-4e55-8e00-d61dd4344f96	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
(67:10) Обильный дождь проливал Ты, Боже, на наследие Твое, и когда оно изнемогало от <mark>труда</mark>, Ты подкреплял его.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	4fbd2bdb-c26f-424a-a38e-b0e0e707d377	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
Если же неверующий хочет развестись, пусть разводится; брат или сестра в таких <mark>случаях</mark> не связаны; к миру призвал нас Господь.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	9d1c1ce7-8fe4-4603-9f7e-6042d90ee58b	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
остерегаясь, чтобы нам не подвергнуться от кого <mark>нареканию</mark> при таком обилии приношений, вверяемых нашему служению;	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	0a8705b8-9785-4f80-bd09-0a54208b0fe0	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
<mark>Поля</mark> при реке, по берегам реки, и все, посеянное при реке, засохнет, развеется и исчезнет.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	b5ac831d-5627-4b02-a594-0adc6093ef75	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
девица была прекрасна видом, <mark>дева</mark>, которой не познал муж. Она сошла к источнику, наполнила кувшин свой и пошла вверх.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	bbcf1823-1cde-4b05-8740-2d986daccfc3	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
Итак я желаю, чтобы молодые вдовы вступали в брак, рождали детей, управляли домом и не подавали противнику никакого <mark>повода</mark> к злоречию;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	1f95e988-04ab-4a77-a9fe-6eca6c92a638	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
Так говорит Господь: где разводное <mark>письмо</mark> вашей матери, с которым Я отпустил ее? или которому из Моих заимодавцев Я продал вас? Вот, вы проданы за грехи ваши, и за преступления ваши отпущена мать ваша.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	8ccb03a0-e948-4853-9519-237f179e206b	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
И Бог, Которого имя там обитает, да низложит всякого царя и народ, который простер бы <mark>руку</mark> свою, чтобы изменить сие ко вреду этого дома Божия в Иерусалиме. Я, Дарий, дал это повеление; да будет оно в точности исполняемо'.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0fe9d784a5a2cc04cea	5bcf34f2-8da4-47fe-a4f9-016f060ae227	00019a3cbe--611eb0fe9d784a5a2cc04cea	c5798c59c53c3e431eb92602ad5b24fc	APPROVED	+	
											
Подобия <mark>огурцов</mark> под краями его окружали его по десяти на локоть, окружали море со всех сторон в два ряда; подобия огурцов были вылиты с ним одним литьем.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	995a7c16-0442-4d45-8158-516ce55cc8b6	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
Так сказал Господь, Господь Саваоф: ступай, пойди к этому царедворцу, к Севне, начальнику <mark>дворца</mark> и скажи ему :	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	6eeb736d-3a3d-4f4e-9629-0240c4f4e521	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
(119:2) Господи! избавь душу мою от уст лживых, от <mark>языка</mark> лукавого.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	26c35bd2-5029-429b-a5f1-919bb0967763	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
И в длине здания перед площадью на задней <mark>стороне</mark> ее с боковыми комнатами его по ту и другую сторону он намерил сто локтей, со внутренностью храма и притворами двора.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	3d1deffb-9d7b-44e9-a008-40956b9b221f	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
(4:34) Ныне я, Навуходоносор, славлю, превозношу и величаю Царя Небесного, Которого все <mark>дела</mark> истинны и пути праведны, и Который силен смирить ходящих гордо.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	82f5995a-5f7d-4afa-aaee-11b0dfb15636	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
И сказал Гедеон: за это, когда предаст Господь Зевея и <mark>Салмана</mark> вруки мои, я растерзаю тело ваше терновником пустынным и молотильными зубчатыми досками.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	4f355ae5-74c3-4b56-ad9a-87f0909f26fd	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
Что возмущенный источник и поврежденный <mark>родник</mark>, то праведник, падающий пред нечестивым.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	29f26918-a0f6-4d88-ab48-d8d0496bb0f5	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
(144:17) Праведен Господь во всех путях Своих и <mark>благ</mark> во всех делах Своих.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	bb76632e-2bb2-4420-a22b-4e8160ecbe98	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
Так сделал он столбы и два ряда гранатовых <mark>яблок</mark> вокруг сетки, чтобы покрыть венцы, которые на верху столбов; то же сделал и для другого венца.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	d0cda68f-e141-464d-a89f-3238cded5902	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
но Ты, по великому милосердию Твоему, не оставлял их в пустыне; столп облачный не отходил от них днем, чтобы вести их по пути, и столп огненный – ночью, чтобы светить им на <mark>пути</mark>, по которому им идти.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb0ff7222b20b204d1bfc	284d9cec-55e7-41f3-bf15-1729faf68a10	00019a3cbe--611eb0ff7222b20b204d1bfc	25c09151d80702814b4224506dae6323	APPROVED	+	
											
Ибо так говорит Господь Саваоф: для славы Он послал Меня к народам, грабившим вас, ибо касающийся вас касается зеницы <mark>ока</mark> Его.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	a940dc05-b25a-4c54-8436-eb085b2c5c01	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
Так говорит Господь Саваоф: не слушайте слов пророков, пророчествующих вам: они обманывают вас, рассказывают <mark>мечты</mark> сердца своего, а не от уст Господних.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	11a2e6b5-6167-4e55-8e00-d61dd4344f96	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
(67:10) Обильный дождь проливал Ты, Боже, на наследие Твое, и когда оно изнемогало от <mark>труда</mark>, Ты подкреплял его.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	4fbd2bdb-c26f-424a-a38e-b0e0e707d377	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
Если же неверующий хочет развестись, пусть разводится; брат или сестра в таких <mark>случаях</mark> не связаны; к миру призвал нас Господь.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	9d1c1ce7-8fe4-4603-9f7e-6042d90ee58b	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
остерегаясь, чтобы нам не подвергнуться от кого <mark>нареканию</mark> при таком обилии приношений, вверяемых нашему служению;	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	0a8705b8-9785-4f80-bd09-0a54208b0fe0	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
<mark>Поля</mark> при реке, по берегам реки, и все, посеянное при реке, засохнет, развеется и исчезнет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	b5ac831d-5627-4b02-a594-0adc6093ef75	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
девица была прекрасна видом, <mark>дева</mark>, которой не познал муж. Она сошла к источнику, наполнила кувшин свой и пошла вверх.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	bbcf1823-1cde-4b05-8740-2d986daccfc3	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
Итак я желаю, чтобы молодые вдовы вступали в брак, рождали детей, управляли домом и не подавали противнику никакого <mark>повода</mark> к злоречию;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	1f95e988-04ab-4a77-a9fe-6eca6c92a638	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
Так говорит Господь: где разводное <mark>письмо</mark> вашей матери, с которым Я отпустил ее? или которому из Моих заимодавцев Я продал вас? Вот, вы проданы за грехи ваши, и за преступления ваши отпущена мать ваша.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	8ccb03a0-e948-4853-9519-237f179e206b	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
И Бог, Которого имя там обитает, да низложит всякого царя и народ, который простер бы <mark>руку</mark> свою, чтобы изменить сие ко вреду этого дома Божия в Иерусалиме. Я, Дарий, дал это повеление; да будет оно в точности исполняемо'.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1013c48e5733e860699	5bcf34f2-8da4-47fe-a4f9-016f060ae227	00019a3cbe--611eb1013c48e5733e860699	00920dd2031a1d8a10e1d80a69174677	APPROVED	+	
											
и от посевов ваших и из виноградных садов ваших возьмет десятую часть и отдаст <mark>евнухам</mark> своим и слугам своим;	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	5fda21db-617d-454e-91c7-421517cd4141	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
И мы свидетели всего, что сделал Он в стране Иудейской и в Иерусалиме, и что наконец Его убили, повесив на <mark>древе</mark>.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	ccfb9411-96fe-4239-8ce3-f7e739c8f974	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
Я снова устрою тебя, и ты будешь устроена, <mark>дева</mark> Израилева, снова будешь украшаться тимпанами твоими и выходить в хороводе веселящихся;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	617d4c4a-a699-4b2c-ab08-a9ce4481a331	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
И сказал царь Семею: ты знаешь и знает сердце твое все <mark>зло</mark>, какое ты сделал отцу моему Давиду; да обратит же Господь злобу твою на голову твою!	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	16d4c226-a1b1-4867-92b2-673b3ba4fa6f	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
И, не изнемогши в вере, он не помышлял, что <mark>тело</mark> его, почти столетнего, уже омертвело, и утроба Саррина в омертвении;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	674ff6bb-d665-46f1-847e-37497a09d697	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
Вот главные приставники над <mark>работами</mark> Соломоновыми: управлявших народом, который производил работы, было пятьсот пятьдесят.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	6b0eb87a-b7d9-44be-82ad-faebf1f86f8c	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
щиплют зелень подле кустов, и ягоды <mark>можжевельника</mark> – хлеб их.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	741f4fb6-cce2-4ef9-9db9-8cd4ddcbee1c	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
Ибо то самое, что вы опечалились ради Бога, смотрите, какое произвело в вас усердие, какие <mark>извинения</mark>, какое негодование на виновного , какой страх, какое желание, какую ревность, какое взыскание! По всему вы показали себя чистыми в этом деле.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	c99abeaf-e0b1-4e08-ab50-cce13a9c1525	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
Еще: ты знаешь, что сделал мне Иоав, сын Саруин, как поступил он с двумя <mark>вождями</mark> войска Израильского, с Авениром, сыном Нировым, и Амессаем, сыном Иеферовым, как он умертвил их и пролил кровь бранную во время мира, обагрив кровью бранною пояс на чреслах своих и обувь на ногах своих:	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	427c07a2-4b3a-46ff-96ff-362afa0a8c60	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
И останутся у него, как бывает при обивании маслин, две-три ягоды на самой <mark>вершине</mark>, или четыре-пять на плодоносных ветвях, говорит Господь, Бог Израилев.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb1017222b20b204d1c0b	d5d389f0-da0e-49e2-a29e-ab0a07aa94b1	00019a3cbe--611eb1017222b20b204d1c0b	e6e931711b9574ad43637dbbf63a95b1	APPROVED	+	
											
и сделал пятьдесят крючков золотых, и крючками соединил одно покрывало с другим, и стала скиния одно <mark>целое</mark> .	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	ab3a38a6-6f7a-46f1-b673-6f6690fca85c	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
И иной Ангел, имеющий <mark>власть</mark> над огнем, вышел от жертвенника и с великим криком воскликнул к имеющему острый серп, говоря: пусти острый серп твой и обрежь гроздья винограда на земле, потому что созрели на нем ягоды.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	afef22a0-b0f8-4069-af05-c48000f24de1	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
Ибо лишь только начну говорить я, – кричу о насилии, вопию о разорении, потому что <mark>слово</mark> Господне обратилось в поношение мне и в повседневное посмеяние.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	cfff550d-2bb2-4fa1-a18e-b08e8539d9c2	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
а для задней стороны скинии, к западу, сделал шесть <mark>брусьев</mark>,	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	85a68ed2-4c56-4b85-a8fa-57d146a6c19e	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
Шесть дней работай, а в седьмой день покойся; покойся и во время <mark>посева</mark> и жатвы.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	49496427-284f-4f14-8912-2c2cac65e553	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
(Между тем один скрытно сидел у нее в <mark>спальне</mark>.) И сказала ему: Самсон! Филистимляне идут на тебя. Он разорвал тетивы, как разрывают нитку из пакли,когда пережжет ее огонь. И не узнана сила его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	7907de5f-6955-435a-808c-647e030b36a8	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
Как уже многие начали составлять повествования о совершенно известных между нами <mark>событиях</mark>,	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	60f3508b-1b30-40dd-bfcc-66dd38fdfc4e	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
На что дан свет человеку, которого <mark>путь</mark> закрыт, и которого Бог окружил мраком?	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	f70ebb07-24c9-4864-9962-8489f1faa3ad	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
И пришел Гад к Давиду, и возвестил ему, и сказал ему: избирай себе,быть ли голоду в <mark>стране</mark> твоей семь лет, или чтобы ты три месяца бегал от неприятелей твоих, и они преследовали тебя, или чтобы в продолжение трех дней была моровая язва в стране твоей? теперь рассуди и реши, что мне отвечать Пославшему меня.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	1c1038c8-69ba-46c3-a5ac-735d600175d4	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
нет <mark>волшебства</mark> в Иакове и нет ворожбы в Израиле. В свое время скажут об Иакове и об Израиле: вот что творит Бог!	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103a9400e74bce78e1b	a3b9b6cd-783e-4c55-9144-79e112cef3e6	00019a3cbe--611eb103a9400e74bce78e1b	65e7754c07704a7da6338ff3f3572af7	APPROVED	+	
											
Со смертью человека нечестивого исчезает надежда, и <mark>ожидание</mark> беззаконных погибает.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103f2fb00774a4714d3	79db80f2-45df-4ad9-b2b8-6565cd81be16	00019a3cbe--611eb103f2fb00774a4714d3	b4244cc1262d47c6027102a10f58fdbd	APPROVED	+	
И сделал десять <mark>столов</mark> и поставил в храме, пять по правую сторону и пять по левую, и сделал сто золотых чаш.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103f2fb00774a4714d3	79c7b704-bcf9-4781-b2f5-62fe8a5fd2d0	00019a3cbe--611eb103f2fb00774a4714d3	b4244cc1262d47c6027102a10f58fdbd	APPROVED	+	
Но, как написано: не видел того <mark>глаз</mark>, не слышало ухо, и не приходило то на сердце человеку, что приготовил Бог любящим Его.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103f2fb00774a4714d3	e358fb7e-2025-4edc-b618-62b5bccf3ca2	00019a3cbe--611eb103f2fb00774a4714d3	b4244cc1262d47c6027102a10f58fdbd	APPROVED	+	
(18:1) Начальнику хора. Псалом Давида.(18-2) Небеса проповедуют славу Божию, и о делах рук Его вещает <mark>твердь</mark>.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103f2fb00774a4714d3	3f6810ea-8fed-4e24-aa1a-2ba7d6a355a0	00019a3cbe--611eb103f2fb00774a4714d3	b4244cc1262d47c6027102a10f58fdbd	APPROVED	+	
И вышел Аод в <mark>преддверие</mark>, и затворил за собою двери горницы, и замкнул.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--611eb103f2fb00774a4714d3	a48013d2-930d-4902-ad92-8bc42b981196	00019a3cbe--611eb103f2fb00774a4714d3	b4244cc1262d47c6027102a10f58fdbd	APPROVED	+	
