INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
и лица у них и крылья у них – у всех четырех; крылья их соприкасались одно к другому; во время шествия своего они не оборачивались, а шли каждое по <mark>направлению</mark> лица своего.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	6753e3c2-3f7f-4d10-b641-d6560550024b	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
а из Израильтян, – из <mark>сыновей</mark> Пароша: Рамаия, Иззия, Малхия, Миямин, Елеазар, Малхия и Венаия;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	36730f47-2d48-4184-8210-ffeb17f82a1e	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
И злой дух от Бога напал на Саула, и он сидел в <mark>доме</mark> своем, и копье его было в руке его, а Давид играл рукою своею на струнах.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	b0c18aea-5872-45b4-b7a9-150f5f5cef29	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
Во всем этом не согрешил <mark>Иов</mark> и не произнес ничего неразумного о Боге.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	41759638-2ec2-4332-a66d-bd99b6c984c6	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
Так как мы едим соль от дворца царского, и ущерб для царя не можем видеть, поэтому мы посылаем <mark>донесение</mark> к царю:	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	c27e8538-7f08-4094-987f-50c90f3058b7	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
И послал Моисей из Кадеса послов к Царю Едомскому сказать : так говорит брат твой Израиль: ты знаешь все <mark>трудности</mark>, которые постигли нас;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	f59196b3-dd23-4ef8-9b91-8c518b590a5e	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
И пришел он по вдохновению в храм. И, когда <mark>родители</mark> принесли Младенца Иисуса, чтобы совершить над Ним законный обряд,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	95ce6d69-b283-4211-9a35-841df271c566	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
Возлюбленные! будем любить друг друга, потому что <mark>любовь</mark> от Бога, и всякий любящий рожден от Бога и знает Бога.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	723e9f5f-90f6-4141-a152-675b22e3db32	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
И подошла <mark>женщина</mark> та к Саулу, и увидела, что он очень испугался, и сказала: вот, раба твоя послушалась голоса твоего и подвергала жизнь свою опасности и исполнила приказание, которое ты дал мне;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f740543b0c6466f7567a	65741100-ecce-4c6f-94e8-f3ec5ed45bff	0001a04fc4--6127f740543b0c6466f7567a	e1a1908db8e5df7bf9168b772ba3bac8	APPROVED	+	
											
Если кто ляжет с женою во время болезни кровоочищения и откроет <mark>наготу</mark> ее, то он обнажил истечения ее, и она открыла течение кровей своих: оба они да будут истреблены из народа своего.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	6245e8ab-307e-4011-8db8-208479ce9254	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
Ибо если кто из дома Израилева и из пришельцев, которые живут у Израиля, отложится от Меня и допустит <mark>идолов</mark> своих в сердце свое, и поставит соблазн нечестия своего перед лицем своим, и придет к пророку вопросить Меня через него, – то Я, Господь, дам ли ему ответ от Себя?	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	6bd973af-f859-46d5-b372-d40b5133b26b	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
Слишком коротка будет постель, чтобы протянуться;слишком узко и <mark>одеяло</mark>, чтобы завернуться в него.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	67984690-2dc9-48c2-a367-0abcd7cff76c	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
дабы испытанная вера ваша оказалась драгоценнее гибнущего, хотя и огнем испытываемого золота, к похвале и чести и славе в <mark>явление</mark> Иисуса Христа,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	2f109434-3efd-4905-9022-b57332cbab09	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
И отпустил Исаак Иакова, и он пошел в Месопотамию к Лавану, сыну Вафуила Арамеянина, к брату Ревекки, <mark>матери</mark> Иакова и Исава.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	708626f9-1441-4b7b-b262-22a112a8470e	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
А в притворе у ворот два стола с одной стороны и два с другой <mark>стороны</mark>, чтобы заколать на них жертвы всесожжения и жертвы за грех и жертвы за преступление.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	6848dc85-04f4-4957-b93c-6422686abcf9	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
Об этом буду я плакать и рыдать, буду ходить, как ограбленный и обнаженный, выть, как шакалы, и плакать, как <mark>страусы</mark>,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	8150c2b3-9e35-47eb-a418-90fdd99cafc2	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
Не отойдет скипетр от Иуды и законодатель от чресл его, доколе не приидет Примиритель, и Ему <mark>покорность</mark> народов.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	a10c569b-d680-4201-8635-5a356c344755	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
завесы двора, <mark>столбы</mark> и подножия, завесу к воротам двора, веревки и колья и все вещи, принадлежащие к служению в скинии собрания,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	ab50aabc-4cc7-44ea-a056-e1ef06f7b958	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
Пусть они будут при тебе и отправляют <mark>службу</mark> в скинии собрания, все работы по скинии; а посторонний не должен приближаться к вам.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7413f85d71b9bfe2cc4	7df79e91-588f-4a68-bd90-ff0644aea7c0	0001a04fc4--6127f7413f85d71b9bfe2cc4	01d1e5cff16ec2514a904cff9028ac87	APPROVED	+	
											
И заняли они укрепленные города и тучную землю, и взяли во владение домы, наполненные всяким добром, водоемы, высеченные из камня , виноградные и масличные сады и множество дерев с плодами для <mark>пищи</mark>. Они ели,насыщались, тучнели и наслаждались по великой благости Твоей;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	7cdb842b-c5e1-433e-89ae-18abba26f581	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
Тогда волк будет жить вместе с ягненком, и барс будет лежать вместе с козленком; и теленок, и молодой <mark>лев</mark>, и вол будут вместе, и малое дитя будет водить их.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	6004678a-e699-454b-8262-496dd72a5732	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
и покоиться будут среди нее стада и всякого рода животные; пеликан и еж будут ночевать в резных украшениях ее; голос их будет раздаваться в <mark>окнах</mark>, разрушение обнаружится на дверных столбах, ибо не станет на них кедровой обшивки.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	39874d0d-cf74-4e6c-8b35-8697fdc004f2	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
и если дом будет достоин, то мир ваш придет на него; если же не будет достоин, то <mark>мир</mark> ваш к вам возвратится.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	7565bcba-9255-4e96-b54d-190b2198cd53	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
они издавна знают обо мне, если захотят свидетельствовать, что я жил фарисеем по строжайшему в нашем <mark>вероисповедании</mark> учению.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	880d2299-b37a-43a6-a48e-9fd6705d8f9a	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
и, сплетши <mark>венец</mark> из терна, возложили Ему на голову и дали Ему в правую руку трость; и, становясь пред Ним на колени, насмехались над Ним, говоря: радуйся, Царь Иудейский!	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	1dd0a008-3e79-4886-ae63-f696d5865954	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
ибо я весьма желаю увидеть вас, чтобы преподать вам некое дарование духовное к <mark>утверждению</mark> вашему,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	df78f589-8ec5-489c-9241-5e1327ed3819	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
Как дождь и <mark>снег</mark> нисходит с неба и туда не возвращается, но напояет землю и делает ее способною рождать и произращать, чтобы она давала семя тому, кто сеет, и хлеб тому, кто ест, –	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	4328b7dc-b073-416e-bed9-f9658a914abe	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
Вот станы сынов Израилевых, которые вышли из <mark>земли</mark> Египетской по ополчениям своим, под начальством Моисея и Аарона.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	51596827-65c6-47d0-862f-63c777a34c6b	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
Выражение <mark>лиц</mark> их свидетельствует против них, и о грехе своем они рассказывают открыто,как Содомляне, не скрывают: горе душе их! ибо сами на себя навлекают зло.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7414fb5cd5910b75479	0e1270fb-ca2f-43b9-8680-10fc116ffd4e	0001a04fc4--6127f7414fb5cd5910b75479	7db7a01cd23c155ff565312d26b821ed	APPROVED	+	
											
Они же, выслушав, прославили Бога и сказали ему: видишь, брат, сколько тысяч уверовавших Иудеев, и все они ревнители <mark>закона</mark>.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	6aaf439b-10da-4f13-a506-542454e2ee9f	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
Тогда Он сказал им: где вера ваша? Они же в страхе и удивлении говорили <mark>друг</mark> другу: кто же это, что и ветрам повелевает и воде, и повинуются Ему?	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	fbd5d87f-345d-47e5-a1bf-cc11076090cd	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
И поднял милоть Илии, упавшую с него, и пошел назад, и стал на берегу <mark>Иордана</mark>;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	6062d24d-c88e-4b1c-a2eb-76cc3be98fd1	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
Весь город пришел в движение, и сделалось <mark>стечение</mark> народа; и, схватив Павла, повлекли его вон из храма, и тотчас заперты были двери.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	3c954d9e-8d83-4fdc-9cd6-3c41dc87df42	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
Тогда ухватится человек за брата своего, в <mark>семействе</mark> отца своего, и скажет : у тебя есть одежда, будь нашим вождем, и да будут эти развалины под рукою твоею.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	db71762a-4aab-437d-8a0e-9c28fcd0852a	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
И когда они смотрели на <mark>небо</mark>, во время восхождения Его, вдруг предстали им два мужа в белой одежде	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	48c37ddc-a612-4bac-937c-14409da904ec	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
за то, что они делали неугодное в очах Моих и прогневляли Меня с того дня, как вышли <mark>отцы</mark> их из Египта, и до сего дня.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	7392bbf4-79ce-400a-8758-aa9b645aefa4	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
(22:6) Так, благость и милость да сопровождают меня во все дни <mark>жизни</mark> моей, и я пребуду в доме Господнем многие дни.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	7164181a-ab4e-48c4-a88e-9c1d692b9cbb	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
Также и все <mark>капища</mark> высот в городах Самарийских, которые построили цари Израильские, прогневляя Господа , разрушил Иосия, и сделал с ними то же, что сделал в Вефиле;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	6f8e71af-f002-40e2-a654-874094752bc5	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
Рука прилежных будет господствовать, а ленивая будет под <mark>данью</mark>.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f741543b0c6466f756bb	7eedf452-56c4-422a-911d-a24f9bce99e3	0001a04fc4--6127f741543b0c6466f756bb	95080edc9ed364fd9df33ddae52b583b	APPROVED	+	
											
И заняли они укрепленные города и тучную землю, и взяли во владение домы, наполненные всяким добром, водоемы, высеченные из камня , виноградные и масличные сады и множество дерев с плодами для <mark>пищи</mark>. Они ели,насыщались, тучнели и наслаждались по великой благости Твоей;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	7cdb842b-c5e1-433e-89ae-18abba26f581	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
Тогда волк будет жить вместе с ягненком, и барс будет лежать вместе с козленком; и теленок, и молодой <mark>лев</mark>, и вол будут вместе, и малое дитя будет водить их.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	6004678a-e699-454b-8262-496dd72a5732	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
и покоиться будут среди нее стада и всякого рода животные; пеликан и еж будут ночевать в резных украшениях ее; голос их будет раздаваться в <mark>окнах</mark>, разрушение обнаружится на дверных столбах, ибо не станет на них кедровой обшивки.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	39874d0d-cf74-4e6c-8b35-8697fdc004f2	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
и если дом будет достоин, то мир ваш придет на него; если же не будет достоин, то <mark>мир</mark> ваш к вам возвратится.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	7565bcba-9255-4e96-b54d-190b2198cd53	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
они издавна знают обо мне, если захотят свидетельствовать, что я жил фарисеем по строжайшему в нашем <mark>вероисповедании</mark> учению.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	880d2299-b37a-43a6-a48e-9fd6705d8f9a	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
и, сплетши <mark>венец</mark> из терна, возложили Ему на голову и дали Ему в правую руку трость; и, становясь пред Ним на колени, насмехались над Ним, говоря: радуйся, Царь Иудейский!	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	1dd0a008-3e79-4886-ae63-f696d5865954	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
ибо я весьма желаю увидеть вас, чтобы преподать вам некое дарование духовное к <mark>утверждению</mark> вашему,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	df78f589-8ec5-489c-9241-5e1327ed3819	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
Как дождь и <mark>снег</mark> нисходит с неба и туда не возвращается, но напояет землю и делает ее способною рождать и произращать, чтобы она давала семя тому, кто сеет, и хлеб тому, кто ест, –	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	4328b7dc-b073-416e-bed9-f9658a914abe	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
Вот станы сынов Израилевых, которые вышли из <mark>земли</mark> Египетской по ополчениям своим, под начальством Моисея и Аарона.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	51596827-65c6-47d0-862f-63c777a34c6b	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
Выражение <mark>лиц</mark> их свидетельствует против них, и о грехе своем они рассказывают открыто,как Содомляне, не скрывают: горе душе их! ибо сами на себя навлекают зло.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744caf3063a2e25edf3	0e1270fb-ca2f-43b9-8680-10fc116ffd4e	0001a04fc4--6127f744caf3063a2e25edf3	3f2ee3b5dc15491816bbbadf38e4edda	APPROVED	+	
											
Стези туда не знает хищная птица, и не видал ее глаз <mark>коршуна</mark>;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	20487601-88f7-40ad-9afd-056fa98f83f1	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
Цари наши, князья наши, священники наши и отцы наши не исполняли закона Твоего, и не внимали заповедям Твоим и <mark>напоминаниям</mark> Твоим, которыми Ты напоминал им.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	9e9ce3c2-e594-4afa-b354-e899f2a31d04	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
В четырнадцатую ночь, как мы носимы были в Адриатическом море, около <mark>полуночи</mark> корабельщики стали догадываться, что приближаются к какой-то земле,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	334b6050-4f8a-4373-9f41-51f1601f4189	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
Итак, братия святые, <mark>участники</mark> в небесном звании, уразумейте Посланника и Первосвященника исповедания нашего, Иисуса Христа,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	bb852fe6-3a9c-4742-9b21-04c8d870e3ca	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
ослов шестьдесят одна <mark>тысяча</mark>,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	7d7887ea-46df-4e14-b912-a05b0fa0a133	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
А перед комнатами выступ в один локоть, и в один же локоть с другой стороны выступ;эти комнаты с одной <mark>стороны</mark> имели шесть локтей и шесть же локтей с другой стороны.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	c97b0a4b-ed39-4f4a-8109-85774dc33a15	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
Господи! слуга мой лежит дома в <mark>расслаблении</mark> и жестоко страдает.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	03848d50-5e92-444b-b540-1b1c75ca23a5	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
Все <mark>подвижники</mark> воздерживаются от всего: те для получения венца тленного, а мы – нетленного.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	e3901f46-e288-41bd-a83b-86e135089529	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
и будут в смущении обрабатывающие лен и ткачи белых <mark>полотен</mark>;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	bf13bf2b-4945-46ee-81b2-f9ea6f4c8b3e	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
пусть господин наш прикажет слугам своим, которые пред тобою, поискать человека, искусного в <mark>игре</mark> на гуслях, и когда придет на тебя злой дух от Бога,то он, играя рукою своею, будет успокоивать тебя.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f744fdd63d683cac6b80	4b9bf5a8-433f-4bbd-8e60-afc3ddc7be14	0001a04fc4--6127f744fdd63d683cac6b80	e767b263fd0a4684242f7c9c10b29b3c	APPROVED	+	
											
Буду нападать на них, как лишенная детей <mark>медведица</mark>, и раздирать вместилище сердца их, и поедать их там, как львица; полевые звери будут терзать их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	48b0aa35-5825-4fbe-845c-6148840c2a58	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
Вечером налетели перепелы и покрыли стан, а поутру лежала <mark>роса</mark> около стана;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	85418dc3-f6a0-4467-bcc1-e8a2cc38020a	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
Как <mark>алмаз</mark>, который крепче камня, сделал Я чело твое; не бойся их и не страшись перед лицем их, ибо они мятежный дом.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	4f4a44ab-1d35-493e-9842-60a45a87107b	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
И осквернил он Тофет, что на долине сыновей Еннома, чтобы никто не проводил сына своего и <mark>дочери</mark> своей чрез огонь Молоху;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	4d9d90dd-f11e-42da-9a15-e2d6df518baa	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
Кто побеждает и соблюдает дела Мои до конца, тому дам <mark>власть</mark> над язычниками,	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	26448c59-ab18-400a-9dfa-895439c9de0f	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
<mark>День</mark> тот да будет тьмою; да не взыщет его Бог свыше, и да не воссияет над ним свет!	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	67398577-ad4d-4df7-9a00-cce23ab8844c	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
и положит курение на огонь пред лицем Господним, и облако курения покроет крышку, которая над <mark>ковчегом</mark> откровения, дабы ему не умереть;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	e319bb39-ddef-4e93-9141-a6408245856d	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
Утроба моя! утроба моя! скорблю во глубине сердца моего, волнуется во мне сердце мое, не могу молчать; ибо ты слышишь, душа моя, звук трубы, тревогу <mark>брани</mark>.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	aefce793-0669-491f-9e0a-dd360ad0d5df	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
Елеазару, сыну Аарона священника, поручается елей для светильника и благовонное курение, и всегдашнее хлебное приношение и елей помазания, – поручается вся скиния и все, что в ней, святилище и <mark>принадлежности</mark> его.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	6e2c8b7e-0e62-4ae1-90d3-99ffa3c6ac9e	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
если бы кто нес освященное мясо в поле одежды своей и полою своею коснулся хлеба, или чего-либо вареного, или <mark>вина</mark>, или елея, или какой-нибудь пищи: сделается ли это священным? И отвечали священники и сказали: нет.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f74586a622476a744127	41e0b200-bb93-4b40-801a-c4b28706672d	0001a04fc4--6127f74586a622476a744127	c0b1d933fdb729fad548280f63611e3c	APPROVED	+	
											
Буду нападать на них, как лишенная детей <mark>медведица</mark>, и раздирать вместилище сердца их, и поедать их там, как львица; полевые звери будут терзать их.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7469a2aa24b44e73a02	48b0aa35-5825-4fbe-845c-6148840c2a58	0001a04fc4--6127f7469a2aa24b44e73a02	565b1a6acd222d1b9e8ed6b3d468cb2f	APPROVED	+	
Вечером налетели перепелы и покрыли стан, а поутру лежала <mark>роса</mark> около стана;	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f7469a2aa24b44e73a02	85418dc3-f6a0-4467-bcc1-e8a2cc38020a	0001a04fc4--6127f7469a2aa24b44e73a02	565b1a6acd222d1b9e8ed6b3d468cb2f	APPROVED	+	
